TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
1987,186,13.3,2023-06-06 16:36:30,1,35,163,121,8,0,23,3,63,1,213.0,2024-11-04 08:09:17
1988,206,189.65,2023-09-25 16:32:45,1,5,333,126,99,0,21,3,60,1,8457.09,2024-11-04 08:11:01
1989,319,255.32,2023-09-13 16:14:04,1,3,627,439,17,0,80,2,27,1,6290.62,2024-11-04 08:07:29
1990,157,230.51,2023-02-17 18:01:18,0,22,576,426,61,1,51,1,56,1,9522.37,2024-11-04 08:10:49
1991,490,237.74,2023-06-12 18:51:29,1,40,167,570,21,0,61,0,152,1,11795.12,2024-11-04 08:10:26
1992,252,512.76,2023-04-11 16:37:54,1,14,653,330,79,0,52,0,26,1,5121.36,2024-11-04 08:07:06
1993,347,151.37,2023-04-03 16:55:21,1,3,16,15,43,0,54,1,53,1,8356.08,2024-11-04 08:08:41
1994,113,85.01,2023-01-23 18:35:43,0,32,181,350,13,0,25,3,157,1,1299.4,2024-11-04 08:08:58
1995,472,444.47,2023-01-16 16:15:57,1,38,30,422,4,2,57,2,61,1,6062.94,2024-11-04 08:10:42
1996,490,184.19,2023-04-24 16:28:14,1,16,379,535,34,0,67,2,58,1,7588.67,2024-11-04 08:10:28
1997,129,879.25,2023-11-07 17:44:12,0,22,72,263,85,2,24,3,137,1,125.85,2024-11-04 08:08:02
1998,57,55.98,2023-09-25 16:41:04,0,18,531,511,12,1,24,3,87,1,7047.04,2024-11-04 08:12:04
1999,99,54.91,2023-02-13 16:08:58,0,8,89,133,9,0,41,1,275,1,7927.27,2024-11-04 08:07:25
2000,378,393.74,2023-12-04 18:11:56,1,5,390,490,98,2,26,3,90,1,1769.06,2024-11-04 08:06:52
2001,489,58.94,2023-01-16 16:16:42,1,24,661,466,45,2,30,1,26,1,4575.98,2024-11-04 08:08:38
2002,143,515.57,2023-01-02 17:26:34,1,8,191,134,26,0,27,1,56,1,9269.67,2024-11-04 08:06:54
2003,129,332.15,2023-10-16 17:12:32,1,9,404,407,29,0,59,0,105,1,9749.46,2024-11-04 08:07:16
2004,221,177.94,2023-09-26 16:08:25,1,25,673,376,87,2,19,3,173,1,123.24,2024-11-04 08:11:29
2005,216,68.68,2023-09-18 16:15:19,1,34,349,281,93,2,49,1,141,1,4718.51,2024-11-04 08:06:27
2006,131,240.03,2023-02-27 17:25:09,1,1,553,333,78,2,33,1,31,1,7807.73,2024-11-04 08:09:41
2007,54,168.34,2023-06-27 18:14:30,1,31,613,540,67,0,64,2,240,1,7483.01,2024-11-04 08:11:10
2008,352,474.77,2023-10-06 18:26:45,1,4,160,497,37,2,46,1,284,1,8494.53,2024-11-04 08:06:24
2009,413,451.7,2023-03-01 16:56:01,1,6,244,268,16,2,29,1,103,1,8994.67,2024-11-04 08:10:51
2010,458,243.85,2023-12-20 16:41:44,1,29,290,285,81,1,39,1,43,1,4576.78,2024-11-04 08:08:53
2011,424,5.76,2023-08-28 17:13:52,1,15,268,125,69,1,38,1,164,1,5859.79,2024-11-04 08:09:21
2012,69,435.08,2023-07-24 16:01:27,1,37,493,26,37,2,55,1,78,1,2103.41,2024-11-04 08:11:15
2013,398,127.78,2023-04-25 16:41:32,1,24,564,38,49,0,20,3,170,1,1046.66,2024-11-04 08:10:26
2014,343,23.14,2023-11-15 17:23:40,0,23,534,72,63,2,47,0,93,1,10536.54,2024-11-04 08:09:21
2015,230,545.87,2023-01-02 16:31:28,1,24,651,186,25,1,27,1,41,1,4860.01,2024-11-04 08:09:44
2016,224,21.21,2023-12-04 16:20:16,1,26,325,20,62,2,55,1,37,1,9575.42,2024-11-04 08:07:18
2017,23,423.53,2023-08-10 17:08:52,0,18,233,393,24,1,50,0,81,1,5453.4,2024-11-04 08:07:23
2018,325,142.1,2023-06-08 17:08:06,0,37,238,166,55,2,18,3,109,1,1545.64,2024-11-04 08:11:56
2019,40,114.15,2023-02-21 16:47:54,1,1,378,448,0,0,19,3,52,1,1612.4,2024-11-04 08:08:38
2020,200,275.98,2023-12-15 16:04:20,0,42,627,559,52,2,72,2,67,1,6151.05,2024-11-04 08:07:16
2021,243,590.68,2023-09-25 16:56:21,1,42,243,230,36,1,27,3,23,1,852.2,2024-11-04 08:09:15
2022,138,152.42,2023-10-23 16:45:37,1,38,160,410,56,0,42,0,176,1,9141.79,2024-11-04 08:12:18
2023,93,395.77,2023-02-27 16:24:11,0,12,272,46,94,1,43,0,118,1,6425.99,2024-11-04 08:08:17
2024,222,615.16,2023-02-06 16:40:27,1,4,90,490,79,2,26,3,140,1,214.61,2024-11-04 08:06:37
2025,439,207.82,2023-02-28 16:34:45,0,19,177,393,77,2,19,3,30,1,229.02,2024-11-04 08:07:02
2026,379,220.52,2023-06-07 16:07:22,1,39,492,440,53,0,57,2,152,1,1793.09,2024-11-04 08:07:19
2027,141,281.47,2023-08-18 17:02:15,1,30,451,9,28,0,34,1,142,1,4437.48,2024-11-04 08:11:13
2028,442,57.91,2023-11-28 16:45:08,0,34,374,516,78,1,58,1,97,1,3641.06,2024-11-04 08:07:03
2029,268,30.48,2023-12-04 16:27:11,0,39,462,447,72,1,32,0,78,1,11481.85,2024-11-04 08:07:38
2030,332,453.09,2023-06-05 16:24:22,1,38,147,540,87,1,48,0,97,1,6708.65,2024-11-04 08:08:12
2031,327,424.47,2023-02-27 16:05:35,1,28,402,148,49,2,22,3,116,1,5491.55,2024-11-04 08:08:43
2032,38,228.4,2023-01-05 16:22:12,1,29,303,142,59,0,67,0,116,1,9598.43,2024-11-04 08:09:36
2033,87,67.17,2023-07-03 18:03:48,1,39,543,12,33,2,63,0,48,1,14410.44,2024-11-04 08:08:55
2034,227,284.89,2023-12-18 17:53:03,1,1,38,429,41,2,53,0,115,1,9738.6,2024-11-04 08:06:51
2035,272,118.69,2023-02-13 18:36:21,1,29,211,149,28,2,33,0,296,1,749.34,2024-11-04 08:10:00
2036,459,221.33,2023-10-18 18:17:05,1,21,366,523,14,0,27,3,276,1,1185.43,2024-11-04 08:09:51
2037,202,252.31,2023-03-29 16:10:33,0,39,402,439,36,0,26,3,172,1,1584.6,2024-11-04 08:12:07
2038,34,58.85,2023-05-15 17:15:25,0,25,497,359,40,2,71,2,115,1,1789.8,2024-11-04 08:06:34
2039,223,194.68,2023-04-24 16:32:48,1,22,462,2,1,2,32,0,165,1,14494.18,2024-11-04 08:11:54
2040,246,433.53,2023-10-19 17:06:57,1,30,551,198,97,1,38,0,231,1,6368.32,2024-11-04 08:09:08
2041,293,178.26,2023-10-16 16:55:59,1,28,292,569,2,0,59,2,59,1,1137.13,2024-11-04 08:08:51
2042,310,207.65,2023-09-11 16:52:21,1,37,491,150,65,2,34,1,98,1,5143.8,2024-11-04 08:09:29
2043,287,237.0,2023-02-10 16:50:10,1,40,268,308,75,2,49,0,115,1,14021.4,2024-11-04 08:08:13
2044,394,347.63,2023-12-13 16:41:13,0,6,540,198,24,2,25,3,272,1,1400.04,2024-11-04 08:08:39
2045,378,517.68,2023-04-05 17:52:24,1,29,75,477,65,0,31,0,24,1,11305.81,2024-11-04 08:08:06
2046,324,36.25,2023-11-27 18:28:57,1,40,275,251,58,1,52,0,76,1,193.06,2024-11-04 08:10:09
2047,31,46.53,2023-06-22 17:27:50,1,37,278,91,81,0,42,1,34,1,4468.12,2024-11-04 08:07:22
2048,2,207.47,2023-10-02 18:57:19,1,24,618,135,44,0,53,0,12,1,1688.9,2024-11-04 08:07:01
2049,423,199.7,2023-04-03 18:41:57,1,16,525,484,83,0,43,1,285,1,7574.45,2024-11-04 08:08:58
2050,481,307.89,2023-07-10 16:34:43,0,26,253,101,31,2,62,2,90,1,2637.55,2024-11-04 08:11:34
2051,353,20.06,2023-04-19 16:41:27,1,22,180,317,16,0,27,3,144,1,445.21,2024-11-04 08:10:01
2052,472,236.57,2023-09-01 17:51:34,1,34,631,218,22,0,79,2,112,1,3488.77,2024-11-04 08:06:31
2053,231,0.32,2023-08-04 17:44:36,1,4,127,218,32,0,39,1,136,1,7158.58,2024-11-04 08:09:57
2054,83,14.28,2023-09-15 17:03:44,1,31,412,300,58,0,23,3,81,1,1597.51,2024-11-04 08:07:23
2055,343,232.35,2023-05-12 16:14:22,0,1,421,113,47,1,33,1,153,1,4186.25,2024-11-04 08:08:22
2056,309,317.53,2023-02-24 18:25:34,1,24,33,103,69,2,44,1,104,1,6237.68,2024-11-04 08:06:39
2057,54,74.67,2023-05-15 17:37:32,1,16,642,170,73,0,43,1,283,1,3449.35,2024-11-04 08:11:01
2058,393,65.01,2023-10-24 17:28:18,0,2,672,570,3,2,29,0,67,1,10235.19,2024-11-04 08:09:26
2059,319,0.45,2023-07-26 17:29:24,1,18,321,451,77,1,34,1,172,1,8670.23,2024-11-04 08:10:09
2060,93,364.13,2023-02-03 16:06:00,1,13,79,81,69,0,63,0,61,1,8198.0,2024-11-04 08:10:23
2061,425,222.66,2023-06-28 16:05:19,1,11,104,402,37,2,39,0,88,1,14466.38,2024-11-04 08:10:50
2062,363,638.24,2023-03-09 18:04:32,1,31,219,379,46,1,48,1,64,1,5695.78,2024-11-04 08:11:49
2063,87,241.21,2023-09-25 16:37:04,1,29,256,57,36,0,31,1,108,1,1220.86,2024-11-04 08:09:16
2064,33,171.16,2023-09-28 16:33:08,1,27,442,132,57,2,51,2,42,1,6126.5,2024-11-04 08:11:02
2065,54,37.65,2023-09-25 17:29:01,0,38,206,353,61,2,27,3,109,1,411.78,2024-11-04 08:11:02
2066,194,25.77,2023-10-02 16:32:31,1,22,411,575,53,2,68,2,18,1,4331.54,2024-11-04 08:06:40
2067,390,789.8,2023-07-10 16:04:39,1,17,262,493,37,0,40,0,94,1,13948.09,2024-11-04 08:07:32
2068,351,806.97,2023-03-07 17:48:05,1,39,666,275,27,2,25,3,11,1,102.2,2024-11-04 08:08:53
2069,483,364.81,2023-06-26 17:34:00,1,5,78,117,26,2,25,3,53,1,1145.23,2024-11-04 08:07:19
2070,361,490.82,2023-06-01 18:04:35,1,18,551,208,28,0,26,1,114,1,8704.27,2024-11-04 08:09:41
2071,174,311.28,2023-05-22 16:41:12,1,1,495,251,44,1,49,0,198,1,135.96,2024-11-04 08:09:13
2072,116,85.03,2023-04-10 16:52:51,1,36,107,176,19,0,51,2,48,1,4597.57,2024-11-04 08:06:59
2073,180,307.75,2023-04-12 17:54:47,1,11,589,412,84,1,64,0,63,1,1061.58,2024-11-04 08:10:03
2074,135,333.67,2023-07-06 18:09:06,1,13,279,80,36,2,36,1,68,1,9238.08,2024-11-04 08:08:44
2075,188,372.08,2023-03-06 16:37:23,1,15,452,14,31,1,66,0,63,1,13330.74,2024-11-04 08:12:15
2076,367,502.9,2023-09-18 17:13:32,0,14,367,96,0,2,26,3,141,1,341.24,2024-11-04 08:08:40
2077,165,103.81,2023-09-27 16:39:38,1,28,274,340,97,0,36,0,34,1,7044.63,2024-11-04 08:11:54
2078,147,69.43,2023-02-06 17:38:53,1,19,454,94,2,0,30,1,162,1,9281.85,2024-11-04 08:08:31
2079,447,110.4,2023-09-21 16:52:18,0,36,151,485,32,0,56,0,62,1,8639.36,2024-11-04 08:08:33
2080,248,275.65,2023-08-14 16:52:32,0,1,235,481,12,1,28,1,14,1,4957.57,2024-11-04 08:08:18
2081,353,251.8,2023-04-03 16:14:34,1,23,632,478,19,0,62,0,102,1,11796.66,2024-11-04 08:10:15
2082,48,334.07,2023-08-11 17:27:16,1,27,423,10,53,1,59,1,200,1,7306.79,2024-11-04 08:10:28
2083,52,52.44,2023-09-06 18:56:24,1,33,410,12,45,2,27,3,87,1,3157.75,2024-11-04 08:09:31
2084,317,141.37,2023-07-21 16:54:10,1,10,117,459,25,2,46,1,77,1,1019.77,2024-11-04 08:11:41
2085,138,211.7,2023-11-13 16:58:19,0,6,154,475,63,2,50,0,205,1,12272.78,2024-11-04 08:07:08
2086,402,308.23,2023-04-17 16:12:22,1,19,7,292,57,0,60,2,23,1,4150.63,2024-11-04 08:11:35
2087,216,111.41,2023-12-27 17:18:17,1,6,158,231,78,1,21,3,181,1,1204.11,2024-11-04 08:10:44
2088,334,675.49,2023-03-15 16:16:53,1,5,403,315,64,0,61,2,159,1,1893.0,2024-11-04 08:10:47
2089,440,29.72,2023-07-19 17:16:18,1,35,130,312,83,0,26,3,38,1,1059.62,2024-11-04 08:07:50
2090,36,301.73,2023-06-27 16:40:58,1,40,5,193,43,2,67,0,163,1,990.74,2024-11-04 08:07:10
2091,381,294.61,2023-09-28 18:53:02,1,29,627,345,45,1,60,2,74,1,7375.59,2024-11-04 08:07:33
2092,124,106.43,2023-04-17 17:32:12,0,31,478,131,62,0,52,1,164,1,9403.12,2024-11-04 08:10:35
2093,153,381.52,2023-11-20 16:42:12,1,39,295,250,51,2,36,0,79,1,5798.92,2024-11-04 08:11:07
2094,199,5.66,2023-12-04 18:43:37,1,14,81,218,28,1,40,1,33,1,5434.64,2024-11-04 08:11:43
2095,482,209.09,2023-11-07 18:44:46,1,41,57,508,90,0,48,0,203,1,9100.81,2024-11-04 08:06:31
2096,372,521.81,2023-11-16 17:26:37,1,41,475,331,57,0,47,1,34,1,4750.96,2024-11-04 08:07:27
2097,250,588.36,2023-01-09 16:08:44,1,5,343,544,67,2,33,1,134,1,8434.99,2024-11-04 08:10:22
2098,326,146.67,2023-10-31 16:05:00,1,0,514,239,24,2,20,3,273,1,1569.75,2024-11-04 08:11:06
2099,64,57.34,2023-10-23 16:03:49,1,1,355,232,88,2,27,3,81,1,1100.64,2024-11-04 08:10:22
2100,164,294.77,2023-10-10 17:16:59,1,30,434,376,86,2,77,2,101,1,2272.17,2024-11-04 08:10:02
2101,283,881.32,2023-08-31 17:29:03,1,12,341,262,14,2,31,1,59,1,2287.93,2024-11-04 08:06:52
2102,4,162.59,2023-02-22 16:18:32,1,16,384,305,97,1,64,2,19,1,7104.83,2024-11-04 08:08:46
2103,188,56.15,2023-12-28 18:53:29,1,26,323,346,88,1,31,0,77,1,13265.92,2024-11-04 08:09:03
2104,437,524.55,2023-09-19 16:32:00,1,12,270,519,38,0,39,0,175,1,8292.75,2024-11-04 08:07:00
2105,94,535.4,2023-05-12 18:38:11,1,36,436,448,22,1,23,3,110,1,651.84,2024-11-04 08:08:50
2106,222,56.84,2023-08-14 17:29:30,1,33,629,154,87,0,45,1,185,1,7977.78,2024-11-04 08:09:53
2107,40,135.94,2023-01-18 16:48:32,1,15,469,472,19,1,71,2,258,1,4710.21,2024-11-04 08:10:02
2108,454,47.1,2023-07-03 17:26:49,0,42,525,325,20,1,42,0,178,1,6308.07,2024-11-04 08:09:40
2109,372,124.05,2023-10-25 16:50:02,0,0,627,274,30,1,61,0,220,1,7009.54,2024-11-04 08:12:09
2110,317,802.89,2023-08-28 18:32:00,1,6,49,108,36,0,19,3,175,1,1973.63,2024-11-04 08:11:17
2111,323,193.16,2023-04-06 16:41:31,1,5,285,102,99,0,64,2,109,1,2304.56,2024-11-04 08:07:13
2112,332,541.52,2023-06-28 17:47:15,0,16,323,176,93,1,48,1,161,1,6087.24,2024-11-04 08:08:36
2113,2,20.17,2023-01-02 16:45:05,1,35,278,361,87,0,77,2,86,1,3869.37,2024-11-04 08:08:39
2114,144,35.98,2023-08-17 16:14:47,0,26,637,344,3,1,40,0,133,1,11147.34,2024-11-04 08:06:59
2115,3,273.24,2023-12-12 16:56:18,1,14,601,333,10,1,51,2,173,1,2202.21,2024-11-04 08:10:05
2116,380,663.45,2023-12-12 17:20:46,1,0,543,160,75,0,67,2,147,1,5897.29,2024-11-04 08:11:40
2117,184,343.86,2023-02-13 16:44:51,1,5,132,305,57,1,57,1,70,1,3278.65,2024-11-04 08:09:48
2118,310,75.43,2023-08-14 16:01:57,1,14,271,451,95,0,77,2,266,1,1441.86,2024-11-04 08:11:19
2119,292,414.64,2023-04-03 16:27:24,1,23,673,166,59,1,32,0,74,1,7253.22,2024-11-04 08:09:17
2120,299,86.79,2023-01-23 16:31:30,1,13,494,313,99,1,33,0,166,1,8795.37,2024-11-04 08:07:48
2121,46,14.1,2023-12-25 17:13:46,1,21,97,191,26,1,45,1,73,1,6949.21,2024-11-04 08:08:16
2122,478,63.33,2023-12-26 17:10:01,0,21,466,510,13,1,23,3,124,1,792.33,2024-11-04 08:12:02
2123,62,606.27,2023-06-22 17:05:42,1,21,313,67,17,1,29,0,42,1,9668.78,2024-11-04 08:09:33
2124,79,4.47,2023-08-14 16:20:49,1,3,233,135,32,1,27,3,132,1,1381.75,2024-11-04 08:10:24
2125,224,289.01,2023-08-28 16:41:21,1,24,197,268,43,2,66,2,96,1,4226.26,2024-11-04 08:08:12
2126,201,338.69,2023-10-23 18:46:51,1,41,458,443,25,1,18,3,169,1,1137.89,2024-11-04 08:06:32
2127,142,97.73,2023-05-29 17:55:23,1,34,37,95,17,1,69,0,156,1,7885.21,2024-11-04 08:08:27
2128,442,27.61,2023-03-10 16:28:07,0,13,446,58,14,0,54,2,26,1,3679.64,2024-11-04 08:09:16
2129,357,284.17,2023-05-24 16:02:39,1,22,241,418,73,0,51,2,189,1,3479.56,2024-11-04 08:08:05
2130,390,76.21,2023-01-10 16:41:42,1,20,266,419,54,1,22,3,69,1,664.93,2024-11-04 08:10:44
2131,450,334.79,2023-11-20 17:51:05,0,10,648,481,96,1,69,0,292,1,624.09,2024-11-04 08:08:26
2132,357,584.51,2023-08-25 17:47:07,1,10,672,46,9,0,74,2,76,1,3254.56,2024-11-04 08:08:49
2133,321,432.18,2023-05-19 16:31:11,1,19,22,520,7,1,18,3,162,1,678.83,2024-11-04 08:08:30
2134,493,134.55,2023-10-09 16:44:50,1,38,213,8,25,2,59,0,165,1,14852.42,2024-11-04 08:08:25
2135,74,61.66,2023-02-10 16:34:00,1,34,123,39,84,0,26,3,86,1,5705.4,2024-11-04 08:06:48
2136,61,12.35,2023-02-06 18:39:50,1,14,207,121,91,1,25,3,22,1,1846.85,2024-11-04 08:11:12
2137,370,213.25,2023-02-23 17:30:07,1,37,424,512,75,1,25,3,63,1,677.79,2024-11-04 08:08:03
2138,386,34.93,2023-10-16 16:11:52,1,8,417,216,55,1,31,1,72,1,2810.37,2024-11-04 08:11:12
2139,233,335.68,2023-11-06 17:20:40,1,40,537,555,61,2,24,3,142,1,1188.95,2024-11-04 08:11:20
2140,128,423.96,2023-01-30 18:50:14,1,36,41,104,85,0,43,0,75,1,8374.38,2024-11-04 08:08:41
2141,130,220.82,2023-12-29 16:30:53,1,21,287,406,88,1,42,1,31,1,4298.13,2024-11-04 08:08:24
2142,69,717.36,2023-01-02 17:00:33,0,36,34,454,19,2,22,3,138,1,514.88,2024-11-04 08:09:39
2143,451,406.12,2023-08-03 17:32:39,1,15,107,234,3,0,42,0,106,1,10501.53,2024-11-04 08:11:29
2144,151,427.83,2023-05-10 17:02:51,1,31,509,169,65,0,47,1,29,1,3293.06,2024-11-04 08:09:49
2145,2,416.62,2023-03-06 17:26:59,0,3,475,181,90,2,26,3,67,1,9700.9,2024-11-04 08:11:23
2146,322,21.9,2023-04-10 17:04:28,1,31,210,100,83,0,28,3,30,1,1052.27,2024-11-04 08:11:15
2147,356,717.74,2023-12-08 16:51:28,0,34,29,179,19,2,42,1,168,1,8375.16,2024-11-04 08:10:43
2148,192,393.68,2023-09-18 16:40:55,1,36,33,124,86,0,55,0,141,1,10135.88,2024-11-04 08:07:00
2149,9,281.91,2023-01-12 17:10:03,1,10,301,368,68,1,25,3,269,1,225.53,2024-11-04 08:07:24
2150,30,239.85,2023-01-26 16:17:52,1,40,0,71,46,0,70,2,50,1,1477.63,2024-11-04 08:07:51
2151,199,237.84,2023-09-22 17:40:23,1,26,109,271,46,1,26,3,16,1,8932.39,2024-11-04 08:09:29
2152,257,459.29,2023-01-26 18:07:00,0,18,587,46,15,2,64,2,109,1,1006.12,2024-11-04 08:11:08
2153,156,196.49,2023-12-22 17:31:59,1,28,329,108,15,1,41,1,65,1,7516.56,2024-11-04 08:09:30
2154,128,344.87,2023-08-28 17:59:32,1,15,585,75,89,1,58,2,25,1,7447.44,2024-11-04 08:11:21
2155,493,129.62,2023-07-06 16:47:00,0,38,175,406,69,0,23,3,124,1,620.28,2024-11-04 08:06:51
2156,378,16.53,2023-07-24 17:07:27,1,15,77,457,16,0,21,3,220,1,707.95,2024-11-04 08:08:29
2157,26,277.02,2023-11-13 16:16:48,0,10,540,498,41,0,46,0,227,1,8586.38,2024-11-04 08:09:56
2158,173,13.02,2023-06-14 16:24:08,1,5,370,71,13,1,51,0,42,1,6076.45,2024-11-04 08:11:43
2159,148,199.02,2023-01-30 17:36:54,1,22,515,586,80,0,22,3,185,1,793.63,2024-11-04 08:08:22
2160,437,684.5,2023-07-31 18:52:14,1,13,74,264,34,1,29,0,76,1,6258.63,2024-11-04 08:10:14
2161,446,45.92,2023-06-19 17:25:35,1,26,597,69,86,0,26,3,23,1,544.56,2024-11-04 08:06:32
2162,117,761.73,2023-09-11 17:15:04,1,8,186,562,74,0,19,3,27,1,151.28,2024-11-04 08:09:23
2163,337,331.38,2023-05-30 17:13:38,1,24,596,260,50,0,42,1,122,1,844.55,2024-11-04 08:08:38
2164,187,602.8,2023-03-20 17:25:15,1,3,320,211,2,1,60,2,173,1,7417.69,2024-11-04 08:10:57
2165,73,64.12,2023-08-10 17:12:55,0,16,12,349,96,1,57,0,222,1,1029.09,2024-11-04 08:09:39
2166,444,57.38,2023-02-13 18:27:34,1,18,232,441,61,2,28,3,86,1,899.52,2024-11-04 08:08:31
2167,295,94.64,2023-05-15 18:30:55,0,27,523,345,35,0,28,3,144,1,586.76,2024-11-04 08:08:50
2168,180,155.56,2023-04-24 16:07:53,0,2,32,462,13,1,19,3,64,1,129.79,2024-11-04 08:07:46
2169,77,301.39,2023-07-04 16:21:12,0,10,359,545,49,2,47,0,104,1,10548.58,2024-11-04 08:07:22
2170,3,136.31,2023-10-30 16:38:14,1,26,388,480,54,2,74,2,65,1,4384.95,2024-11-04 08:08:41
2171,61,4.39,2023-06-12 16:03:42,1,30,424,252,83,0,26,3,63,1,1429.61,2024-11-04 08:11:48
2172,339,429.25,2023-06-12 16:26:36,1,39,194,296,89,2,29,1,107,1,5019.68,2024-11-04 08:08:36
2173,174,138.54,2023-01-03 17:56:37,0,2,21,282,27,1,60,1,93,1,8274.77,2024-11-04 08:09:05
2174,163,33.03,2023-08-10 16:58:10,1,42,360,27,18,1,21,3,28,1,935.88,2024-11-04 08:09:57
2175,95,76.39,2023-02-27 16:28:23,1,34,130,365,4,2,30,0,80,1,11584.32,2024-11-04 08:10:59
2176,236,25.32,2023-03-07 17:49:13,1,28,405,563,89,0,19,3,25,1,1642.34,2024-11-04 08:09:29
2177,303,330.91,2023-03-06 17:25:20,1,18,4,239,40,0,36,1,28,1,6481.35,2024-11-04 08:11:10
2178,303,153.55,2023-11-08 17:53:52,1,10,421,206,98,2,37,0,16,1,5619.91,2024-11-04 08:07:38
2179,86,217.61,2023-02-28 17:34:08,1,29,492,261,38,2,27,3,120,1,1661.1,2024-11-04 08:11:11
2180,364,131.69,2023-10-16 16:22:32,0,10,43,386,66,1,53,1,59,1,2958.43,2024-11-04 08:07:03
2181,446,68.49,2023-10-25 17:37:30,1,26,537,411,50,2,67,2,49,1,6683.31,2024-11-04 08:10:51
2182,148,470.62,2023-02-27 17:52:43,1,40,617,233,1,1,57,0,127,1,12470.62,2024-11-04 08:06:42
2183,101,385.35,2023-10-03 17:14:49,1,24,313,277,44,1,38,0,269,1,5184.13,2024-11-04 08:12:12
2184,173,74.72,2023-07-25 18:58:19,1,31,263,522,30,2,26,3,132,1,165.75,2024-11-04 08:10:19
2185,191,352.03,2023-06-08 16:49:20,0,31,576,83,0,2,27,3,219,1,4846.68,2024-11-04 08:11:14
2186,222,275.87,2023-08-28 18:27:59,1,39,292,37,95,0,25,3,112,1,1697.58,2024-11-04 08:07:09
2187,262,90.94,2023-11-24 17:55:11,0,7,571,435,83,0,63,2,56,1,3896.08,2024-11-04 08:12:21
2188,127,206.25,2023-10-03 16:22:49,1,3,44,165,73,0,74,2,56,1,3651.07,2024-11-04 08:07:59
2189,356,116.76,2023-01-16 16:55:13,1,30,476,482,66,0,51,1,212,1,4480.43,2024-11-04 08:07:09
2190,153,91.5,2023-03-27 16:26:42,1,29,111,203,32,0,47,0,77,1,667.66,2024-11-04 08:07:56
2191,18,489.31,2023-04-03 16:34:10,1,21,283,161,88,1,43,1,36,1,5595.22,2024-11-04 08:12:22
2192,453,414.49,2023-02-13 16:03:33,0,31,300,27,50,2,58,0,108,1,12709.58,2024-11-04 08:09:08
2193,67,315.13,2023-12-05 16:04:34,1,29,167,24,44,1,30,1,143,1,6570.94,2024-11-04 08:07:21
2194,44,28.38,2023-10-03 16:39:18,1,40,197,387,41,1,45,0,260,1,8892.62,2024-11-04 08:09:52
2195,65,456.05,2023-03-17 17:03:03,1,11,214,564,72,1,68,0,20,1,11729.51,2024-11-04 08:10:37
2196,252,277.22,2023-08-17 17:10:25,1,18,560,141,34,1,35,0,41,1,12104.51,2024-11-04 08:07:27
2197,212,54.84,2023-05-08 16:48:31,1,18,138,245,1,2,52,2,124,1,3495.51,2024-11-04 08:11:44
2198,150,29.92,2024-01-01 16:25:13,0,10,647,202,9,2,68,0,63,1,7855.01,2024-11-04 08:10:15
2199,301,133.06,2023-02-03 17:00:39,1,19,591,22,71,2,35,1,143,1,8843.44,2024-11-04 08:09:53
2200,114,14.34,2023-10-17 17:51:19,0,22,595,537,3,2,67,2,24,1,7932.51,2024-11-04 08:07:06
2201,301,468.32,2023-06-08 16:20:29,1,14,195,311,94,2,69,2,152,1,4710.04,2024-11-04 08:06:47
2202,30,582.17,2023-12-07 16:02:47,1,40,31,131,92,1,57,1,135,1,7310.83,2024-11-04 08:08:05
2203,368,245.62,2023-12-15 17:01:58,1,35,44,200,20,1,23,3,127,1,1879.82,2024-11-04 08:08:30
2204,458,83.6,2023-12-29 18:29:23,1,38,230,527,89,0,47,0,192,1,13899.24,2024-11-04 08:09:19
2205,240,331.22,2023-05-25 16:27:17,0,28,427,13,34,1,61,0,161,1,12613.25,2024-11-04 08:12:21
2206,367,57.49,2023-11-16 18:09:35,0,11,513,483,13,2,24,3,177,1,765.15,2024-11-04 08:11:34
2207,380,85.58,2023-11-23 17:17:59,1,13,482,411,28,0,55,1,60,1,7794.84,2024-11-04 08:07:49
2208,76,157.56,2023-04-11 17:06:47,1,16,530,493,55,1,43,0,159,1,7541.16,2024-11-04 08:07:45
2209,418,230.3,2023-02-24 16:57:24,1,7,28,123,31,2,46,1,24,1,8356.88,2024-11-04 08:08:21
2210,31,305.92,2023-12-06 16:42:18,1,12,126,100,56,0,72,2,88,1,1445.47,2024-11-04 08:08:28
2211,293,116.33,2023-02-17 16:37:06,1,14,374,218,89,1,27,3,144,1,1696.15,2024-11-04 08:08:42
2212,426,537.71,2023-04-04 16:07:04,0,23,72,130,77,2,19,3,175,1,1806.08,2024-11-04 08:07:22
2213,433,538.17,2023-09-26 17:27:17,0,42,413,59,54,1,27,1,252,1,5908.04,2024-11-04 08:10:25
2214,401,219.44,2023-07-20 18:13:07,1,42,660,486,2,2,42,1,23,1,4207.27,2024-11-04 08:09:38
2215,3,61.62,2023-10-09 16:01:25,1,24,132,576,65,2,57,0,19,1,8365.37,2024-11-04 08:12:02
2216,77,58.77,2023-07-13 16:35:37,1,22,232,102,35,2,27,1,191,1,7261.7,2024-11-04 08:06:39
2217,350,538.13,2023-09-07 17:44:26,1,5,390,391,44,0,62,2,165,1,5008.59,2024-11-04 08:12:13
2218,264,177.05,2023-08-29 16:22:40,1,30,580,422,59,1,24,3,235,1,4287.82,2024-11-04 08:06:55
